WARN ( ./pmacct.conf.vaultaire ): Unknown key: print_output. Line 4 ignored.
OK ( default/core ): link type is: 1
WARN ( default/core ): eth1: no IPv4 address assigned
ID     CLASS             SRC_MAC            DST_MAC            VLAN   SRC_AS  DST_AS  SRC_IP           DST_IP           SRC_PORT  DST_PORT  TCP_FLAGS  PROTOCOL    TOS    PACKETS               FLOWS                 BYTES
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.251    220.245.178.143  0         0         0          ip          0      9                     0                     2064
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.155.109  101.187.117.106  0         0         0          ip          0      186                   0                     59195
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.197    164.109.106.130  0         0         0          ip          0      1453                  0                     78728
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       27.33.27.217     202.4.228.39     0         0         0          ip          0      212                   0                     26796
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.251    46.31.160.136    0         0         0          ip          0      4                     0                     412
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.9    50.31.164.209    0         0         0          ip          0      800                   0                     700848
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       27.253.26.2      202.4.224.13     0         0         0          ip          0      333                   0                     111672
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       61.128.123.167   202.4.237.89     0         0         0          ip          0      100                   0                     5807
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.68.66.142    202.4.226.13     0         0         0          ip          0      245                   0                     15864
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       212.227.15.179   110.173.158.65   0         0         0          ip          0      974                   0                     44859
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.13     27.253.26.2      0         0         0          ip          0      292                   0                     66385
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       37.59.61.148     202.4.227.76     0         0         0          ip          0      88                    0                     8551
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       54.84.228.50     110.173.155.85   0         0         0          ip          0      126                   0                     160032
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       157.55.39.16     110.173.157.191  0         0         0          ip          0      11                    0                     1251
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.160.115.120  110.173.157.8    0         0         0          ip          0      13                    0                     676
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.30.95.6      202.4.239.173    0         0         0          ip          0      17                    0                     2832
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       37.49.229.203    202.4.237.155    0         0         0          ip          0      234                   0                     21672
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.89     61.128.123.167   0         0         0          ip          0      169                   0                     195034
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.191  157.55.39.16     0         0         0          ip          0      10                    0                     4855
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.158.65   212.227.15.179   0         0         0          ip          0      984                   0                     1426280
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.155.85   54.84.228.50     0         0         0          ip          0      69                    0                     3726
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       37.49.229.203    202.4.237.239    0         0         0          ip          0      249                   0                     23010
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.8.18.100     202.4.239.136    0         0         0          ip          0      2                     0                     104
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.205    194.136.28.121   0         0         0          ip          0      456                   0                     82063
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.83.98.153    110.173.154.238  0         0         0          ip          0      41                    0                     6488
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.20.225.67    110.173.157.213  0         0         0          ip          0      317                   0                     16173
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       104.143.2.137    202.4.237.156    0         0         0          ip          0      137                   0                     13054
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.238  110.83.98.153    0         0         0          ip          0      55                    0                     32312
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.168.85.54    202.4.236.211    0         0         0          ip          0      508                   0                     62277
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.146.142.48   202.4.224.13     0         0         0          ip          0      441                   0                     112244
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.31.164.216    110.173.154.201  0         0         0          ip          0      69                    0                     11611
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.155    37.49.229.203    0         0         0          ip          0      242                   0                     135113
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.156    104.143.2.137    0         0         0          ip          0      143                   0                     73481
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.213  110.20.225.67    0         0         0          ip          0      1820                  0                     2725620
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.182.163.38    202.4.224.105    0         0         0          ip          0      20                    0                     800
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.201  50.31.164.216    0         0         0          ip          0      79                    0                     80095
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.39     27.33.27.217     0         0         0          ip          0      188                   0                     192144
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.10.111.131   110.173.154.117  0         0         0          ip          0      168                   0                     41370
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       218.26.67.12     202.4.224.7      0         0         0          ip          0      7                     0                     588
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       195.148.124.79   110.173.157.154  0         0         0          ip          0      1                     0                     126
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.235.2      218.6.23.8       0         0         0          ip          0      1                     0                     85
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       180.76.5.193     110.173.155.81   0         0         0          ip          0      17                    0                     2075
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.240.203.140  202.4.231.45     0         0         0          ip          0      121                   0                     6908
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.154  195.148.124.79   0         0         0          ip          0      1                     0                     52
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.57     50.31.164.220    0         0         0          ip          0      216                   0                     215003
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.177.116.30   202.4.239.136    0         0         0          ip          0      15                    0                     600
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.7      218.26.67.12     0         0         0          ip          0      7                     0                     588
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.155.81   180.76.5.193     0         0         0          ip          0      11                    0                     1121
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       107.16.187.101   202.4.224.133    0         0         0          ip          0      7793                  0                     468839
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       125.7.10.24      202.4.236.211    0         0         0          ip          0      7                     0                     589
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.142.210.211  202.4.229.117    0         0         0          ip          0      6                     0                     285
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       60.231.59.66     202.4.239.136    0         0         0          ip          0      1                     0                     40
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       12.230.205.162   202.4.234.251    0         0         0          ip          0      5                     0                     370
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       137.147.178.178  202.4.229.183    0         0         0          ip          0      13                    0                     520
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.239    210.209.99.177   0         0         0          ip          0      112                   0                     52922
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       173.245.56.143   202.4.230.150    0         0         0          ip          0      9                     0                     990
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       144.135.84.152   202.4.224.51     0         0         0          ip          0      65                    0                     47155
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.147.131.226  202.4.238.108    0         0         0          ip          0      4                     0                     164
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       218.185.1.188    202.4.238.66     0         0         0          ip          0      9                     0                     1298
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.230.150    173.245.56.143   0         0         0          ip          0      9                     0                     8973
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.251    12.230.205.162   0         0         0          ip          0      5                     0                     491
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       64.12.91.196     202.4.227.112    0         0         0          ip          0      11                    0                     860
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.193    60.190.139.84    0         0         0          ip          0      129                   0                     75765
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       116.193.148.21   202.4.231.45     0         0         0          ip          0      3                     0                     258
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       210.209.99.177   202.4.237.239    0         0         0          ip          0      89                    0                     9544
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       180.232.105.194  110.173.157.75   0         0         0          ip          0      953                   0                     76645
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.156  202.7.105.130    0         0         0          ip          0      9                     0                     1346
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.11   122.150.233.142  0         0         0          ip          0      197                   0                     242240
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.51     144.135.84.152   0         0         0          ip          0      57                    0                     19791
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.216.193  110.173.154.60   0         0         0          ip          0      13                    0                     520
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.66     218.185.1.188    0         0         0          ip          0      7                     0                     637
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       220.245.249.70   110.173.157.7    0         0         0          ip          0      23                    0                     2455
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.31.164.210    110.173.154.251  0         0         0          ip          0      5                     0                     393
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.226.51.229   202.4.227.218    0         0         0          ip          0      15                    0                     780
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.108    110.147.131.226  0         0         0          ip          0      4                     0                     208
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.75   180.232.105.194  0         0         0          ip          0      894                   0                     1279912
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.60   108.162.216.193  0         0         0          ip          0      14                    0                     15469
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.171.240.56   202.4.236.140    0         0         0          ip          0      300                   0                     20140
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       121.218.80.139   202.4.229.109    0         0         0          ip          0      205                   0                     10696
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.158.130  124.187.72.193   0         0         0          ip          0      139                   0                     198308
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       192.34.58.128    202.4.229.183    0         0         0          ip          0      18                    0                     1834
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.69.38.43     202.4.228.73     0         0         0          ip          0      2                     0                     96
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.7    49.195.12.247    0         0         0          ip          0      238                   0                     277120
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.7    220.245.249.70   0         0         0          ip          0      27                    0                     21717
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.170.170.156  202.4.227.120    0         0         0          ip          0      108                   0                     30451
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.112    64.12.91.196     0         0         0          ip          0      41                    0                     2885
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       199.101.162.89   202.4.236.108    0         0         0          ip          0      23                    0                     22832
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.140    202.171.240.56   0         0         0          ip          0      491                   0                     692797
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.187.4.8      202.4.236.106    0         0         0          ip          0      1109                  0                     101515
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.218    101.226.51.229   0         0         0          ip          0      22                    0                     30778
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       74.63.154.206    202.4.238.2      0         0         0          ip          0      330                   0                     22842
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.66     101.164.180.29   0         0         0          ip          0      1                     0                     52
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.88     101.187.70.8     0         0         0          ip          0      7                     0                     280
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       60.241.43.77     202.4.232.63     0         0         0          ip          0      364                   0                     18598
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.183    192.34.58.128    0         0         0          ip          0      16                    0                     13475
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.173    122.149.8.2      0         0         0          ip          0      55                    0                     23741
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       210.193.58.105   202.4.224.51     0         0         0          ip          0      30                    0                     13972
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.251  50.31.164.210    0         0         0          ip          0      3                     0                     209
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.2      74.63.154.206    0         0         0          ip          0      327                   0                     146468
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.1.53.74      202.4.235.70     0         0         0          ip          0      18                    0                     2036
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.106    203.45.188.116   0         0         0          ip          0      18                    0                     6866
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       182.161.73.41    202.4.239.135    0         0         0          ip          0      28                    0                     1526
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       64.39.23.127     110.173.157.76   0         0         0          ip          0      19                    0                     987
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.120    101.170.170.156  0         0         0          ip          0      107                   0                     88659
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.76   64.39.23.127     0         0         0          ip          0      27                    0                     31981
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.135    182.161.73.41    0         0         0          ip          0      25                    0                     19816
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.45.122.56    110.173.155.136  0         0         0          ip          0      342                   0                     177829
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.2    97.85.187.116    0         0         0          ip          0      4                     0                     170
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.139.1.22     202.4.235.221    0         0         0          ip          0      42                    0                     7336
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.158    50.31.164.149    0         0         0          ip          0      9                     0                     2355
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.13     58.108.165.238   0         0         0          ip          0      7                     0                     567
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       103.7.164.82     202.4.238.199    0         0         0          ip          0      3287                  0                     4748942
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.177.116.30   202.4.239.135    0         0         0          ip          0      3                     0                     120
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       1.124.48.85      110.173.157.129  0         0         0          ip          0      18                    0                     900
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.235.221    202.139.1.22     0         0         0          ip          0      59                    0                     44397
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.160.14.69    202.4.239.136    0         0         0          ip          0      89                    0                     11019
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       122.111.250.132  110.173.154.20   0         0         0          ip          0      46                    0                     16026
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       81.193.236.195   202.4.227.127    0         0         0          ip          0      2                     0                     80
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.137    174.36.241.151   0         0         0          ip          0      20                    0                     22799
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       117.18.65.34     202.4.229.56     0         0         0          ip          0      3                     0                     123
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.108    199.101.162.89   0         0         0          ip          0      13                    0                     1002
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.90   89.151.77.6      0         0         0          ip          0      80                    0                     5525
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       157.55.39.79     202.4.227.214    0         0         0          ip          0      4                     0                     160
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.232.54     203.219.104.38   0         0         0          ip          0      308                   0                     16632
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.56     117.18.65.34     0         0         0          ip          0      3                     0                     120
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       139.228.253.120  202.4.228.215    0         0         0          ip          0      350                   0                     17080
