TAG         TAG2        CLASS             IN_IFACE    OUT_IFACE   SRC_MAC            DST_MAC            VLAN   COS SRC_AS      DST_AS      BGP_COMMS                AS_PATH                  PREF   MED    PEER_SRC_AS PEER_DST_AS PEER_SRC_IP      PEER_DST_IP      SRC_IP                                         DST_IP                                         SRC_MASK  DST_MASK  SRC_PORT  DST_PORT  TCP_FLAGS  PROTOCOL    TOS    PACKETS               FLOWS                 BYTES
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.34                                 0         0         0         0         0          ip          0      14000                 0                     9716000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.33                                 0         0         0         0         0          ip          0      12250                 0                     6646500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             188.187.176.136                                110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2621500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             83.252.187.85                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                58.7.173.125                                   0         0         0         0         0          ip          0      1750                  0                     2399250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 81.22.62.1                                     0         0         0         0         0          ip          0      1250                  0                     121250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.106                                72.190.112.155                                 0         0         0         0         0          ip          0      1250                  0                     173750
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                194.8.130.110                                  0         0         0         0         0          ip          0      1250                  0                     1103750
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.169                                70.208.100.161                                 0         0         0         0         0          ip          0      1250                  0                     1807500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.33                                 204.246.163.77                                 0         0         0         0         0          ip          0      5250                  0                     836500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             41.131.107.34                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     997500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             202.177.218.43                                 110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             208.52.190.203                                 110.173.143.147                                0         0         0         0         0          ip          0      7000                  0                     10626000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                109.150.169.100                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                204.244.60.70                                  0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.34                                 204.246.163.76                                 0         0         0         0         0          ip          0      3500                  0                     427000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.14.99.2                                    110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     161000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                93.136.78.55                                   0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 198.7.23.135                                   0         0         0         0         0          ip          0      1750                  0                     225750
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             195.88.124.221                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2488500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.36                                 204.246.163.76                                 0         0         0         0         0          ip          0      3500                  0                     931000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.214                                61.143.160.142                                 0         0         0         0         0          ip          0      1250                  0                     1897500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                38.97.193.170                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                142.22.54.114                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 209.12.169.218                                 0         0         0         0         0          ip          0      1250                  0                     181250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             173.245.144.6                                  110.173.143.97                                 0         0         0         0         0          ip          0      1250                  0                     115000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                64.236.208.27                                  0         0         0         0         0          ip          0      2500                  0                     160000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             216.226.55.218                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             216.226.55.218                                 110.173.143.147                                0         0         0         0         0          ip          0      5250                  0                     7969500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             166.172.120.161                                110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     4998000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.34                                 204.246.163.76                                 0         0         0         0         0          ip          0      10500                 0                     1337000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             192.16.55.187                                  110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     189000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.34                                 0         0         0         0         0          ip          0      26250                 0                     22494500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             38.97.193.170                                  110.173.143.147                                0         0         0         0         0          ip          0      7000                  0                     10066000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.33                                 204.246.163.77                                 0         0         0         0         0          ip          0      12250                 0                     1998500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.33                                 0         0         0         0         0          ip          0      29750                 0                     14549500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.244.60.70                                  110.173.143.147                                0         0         0         0         0          ip          0      8750                  0                     13282500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.36                                 204.246.163.76                                 0         0         0         0         0          ip          0      3500                  0                     931000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             122.173.223.112                                110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2642500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             83.252.187.85                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             146.115.86.89                                  110.173.143.147                                0         0         0         0         0          ip          0      5250                  0                     7969500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                204.244.60.70                                  0         0         0         0         0          ip          0      5250                  0                     336000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 202.151.30.7                                   0         0         0         0         0          ip          0      1250                  0                     137500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.169                                70.208.100.161                                 0         0         0         0         0          ip          0      2500                  0                     3615000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                146.115.86.89                                  0         0         0         0         0          ip          0      2500                  0                     160000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                188.187.176.136                                0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                166.172.120.161                                0         0         0         0         0          ip          0      3750                  0                     240000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.35                                 0         0         0         0         0          ip          0      7000                  0                     966000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             117.111.29.21                                  110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     161000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             78.69.0.157                                    110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             188.187.176.136                                110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5243000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                83.252.187.85                                  0         0         0         0         0          ip          0      3500                  0                     224000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             115.64.219.3                                   110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     122500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             85.226.128.35                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                58.7.173.125                                   0         0         0         0         0          ip          0      1750                  0                     122500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             50.31.164.230                                  110.173.142.8                                  0         0         0         0         0          ip          0      1750                  0                     122500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.156.77.12                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2481500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                38.97.193.170                                  0         0         0         0         0          ip          0      2500                  0                     160000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                120.17.32.182                                  0         0         0         0         0          ip          0      1250                  0                     1815000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                109.150.169.100                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             92.56.113.151                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             195.47.219.81                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5285000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.35                                 204.246.163.76                                 0         0         0         0         0          ip          0      3500                  0                     1099000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             101.172.255.242                                110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     950250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                216.226.55.218                                 0         0         0         0         0          ip          0      3500                  0                     224000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             64.236.208.27                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             122.169.31.225                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             213.224.146.18                                 110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     143500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             93.184.212.106                                 110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     161000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             166.176.57.118                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             199.83.94.84                                   110.173.138.8                                  0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             190.210.14.209                                 110.173.143.147                                0         0         0         0         0          ip          0      1250                  0                     1572500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                41.131.107.34                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                204.156.77.12                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             4.30.60.142                                    220.233.226.166                                0         0         0         0         0          ip          0      1250                  0                     1812500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                208.52.190.203                                 0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.230                                50.56.21.178                                   0         0         0         0         0          ip          0      1250                  0                     131250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             199.196.10.10                                  110.173.143.129                                0         0         0         0         0          ip          0      1750                  0                     1872500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             199.83.94.84                                   110.173.140.110                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             199.83.94.84                                   110.173.143.247                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             116.90.140.22                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.34                                 204.246.163.76                                 0         0         0         0         0          ip          0      7000                  0                     938000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             38.97.193.170                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2516500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             64.236.208.27                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.33                                 204.246.163.77                                 0         0         0         0         0          ip          0      10500                 0                     2205000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.34                                 0         0         0         0         0          ip          0      22750                 0                     9579500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.33                                 0         0         0         0         0          ip          0      31500                 0                     22575000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             62.122.200.234                                 110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     161000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.35                                 204.246.163.76                                 0         0         0         0         0          ip          0      3500                  0                     931000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             195.88.124.221                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2488500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                204.244.60.70                                  0         0         0         0         0          ip          0      10500                 0                     672000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.244.60.70                                  110.173.143.147                                0         0         0         0         0          ip          0      12250                 0                     18595500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             173.203.37.138                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             115.64.219.3                                   110.173.143.248                                0         0         0         0         0          ip          0      3500                  0                     2765000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                80.39.172.180                                  0         0         0         0         0          ip          0      1250                  0                     87500
